event_id,meeting_id,quality_label,peak_second,onset_second,offset_second,temporal_position,timing_bin,joint_corroborated,peak_entropy,combined_delta,z_delta_entropy,z_delta_pct_det,peak_pct_det,peak_rmse,meeting_duration_seconds,window_start_second,window_end_second,segment_n_turns,trigger_type,trigger_subtype,smm_dimension,confidence,content_summary,justification,classifier,reclassified_v3
evt_114,2025.03.02startup_a,include,666,666,667,0.1266400456360525,early,False,1.535773302827334,0.1554961107240524,0.2119417829268111,0.0990504385212937,97.60148744964364,0.2520253167320838,,486,846,26,cognitive_perturbation,CP_invalidation,smm_strategy,conf_high,"Speaker 3 introduces a 'plot twist': Plugin, previously unwilling to partner, now signals openness to investing and leasing vehicles, shifting from a closed-door posture to active negotiation.","Speaker 2 explicitly labels this a 'plot twist' — Plugin reversed its prior conservative stance (refusing to lease or invest) and now offers to discuss investment and vehicle leasing. This invalidates the prior assumption that Plugin was not a viable partner, introducing a new strategic possibility the team must evaluate. The mentor immediately reframes the business model analogy, indicating collective reassessment is underway.",corrected_prompt_v3,True
evt_115,2025.03.02startup_a,include,811,805,817,0.1542118273436014,early,True,1.5749691486891673,0.197817540583432,0.3591174397983889,0.0365176413684751,96.97651339728746,0.1418675954841216,,631,991,35,cognitive_perturbation,CP_generative,smm_strategy,conf_high,"Speaker 2 reveals Plugin partner unexpectedly shifted from refusing investment to offering to discuss numbers and vehicle leasing, prompting collective reframing of Plugin as potential investor and fleet operator.","The Plugin partner's reversal — from 'conservative' refusal to openness about investing and leasing vehicles — introduces a genuinely new strategic possibility that the team had not previously held. Speaker 1 immediately draws a parallel to a known business model ([UNRESOLVED_ENTITY]/Localiza), signaling collective evaluation of whether to revise their partnership and fleet strategy. This is generative tension: a new possibility requiring frame reassessment, not mere elaboration.",corrected_prompt_v3,True
evt_116,2025.03.02startup_a,include,882,876,904,0.1677124928693668,early,True,1.584576851106354,0.5037584089784144,0.6087515019748383,0.3987653159819905,96.31190727081136,0.3302326492400427,,702,1062,35,functional_reorientation,FR_procedural,smm_task,conf_medium,"Meeting shifts from visionary platform discussion to task review, spreadsheet handoff, and investor feedback revealing low angel engagement and protocolar participation at mid-journey review.","The excerpt shows multiple sequential topic shifts: strategic vision (mobile stations, driver-as-franchise), then task delegation (spreadsheet to Speaker 1), then progress checklist review, then investor feedback revealing low angel energy and protocolar behavior. Speaker 2's investor report introduces mildly disconfirming information but frames it as a 'constatação' already known. No frame revision is required; the team processes updates and redistributes tasks without disrupting shared understanding.",corrected_prompt_v3,True
evt_117,2025.03.02startup_a,include,1769,1754,1777,0.3363757368320973,middle,False,1.64901325110092,0.3089469893211966,0.5954040090230825,0.0224899696193106,99.60043588812204,0.0136865944319714,,1589,1949,19,functional_reorientation,FR_elaboration,smm_task,conf_medium,"Team shifts from stalled Uber/99 driver recruitment to a new EV owner club contact, then pivots to charger acquisition update from Trovão and procurement process clarification (purchase order vs. contract).","The excerpt shows multiple topic transitions — driver list strategy, charger sourcing, and procurement mechanics — each elaborated sequentially without disrupting a shared frame. The Trovão charger update and purchase-order clarification enrich operational progress rather than invalidate assumptions. Speaker 1's closing prompt ('abriu uma oportunidade, o que tem que fazer?') signals routine action-item capture, not frame revision.",corrected_prompt_v3,True
evt_118,2025.03.02startup_a,include,1869,1868,1869,0.3553907586993725,middle,False,1.541342789057496,0.6790776592952139,0.719820575619907,0.6383347429705207,98.38385193133048,0.3300970148071718,,1689,2049,28,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,"A new supplier (plugin/charger provider) unexpectedly shifted posture and expressed interest in joining the MVP, introducing an unplanned locação option that the team begins evaluating against budget and operational constraints.","Speaker 2 introduces an unanticipated development: a supplier changed their stance and now wants to participate ('mudaram agora a postura, né querem entrar no jogo'). This triggers collective evaluation of whether to incorporate a second leased vehicle option, with budget feasibility and operational fit (vehicle height restrictions at CLIENT_A) discussed. This is a new possibility requiring the team to assess whether to revise their current MVP scope — a generative tension, not routine elaboration.",corrected_prompt_v3,True
evt_119,2025.03.02startup_a,include,3145,3128,3178,0.5980224377258034,middle,False,1.88851899074836,0.1431181644855184,0.278295433060373,0.0079408959106637,99.60022056796252,0.1188567555971105,,2965,3325,23,functional_reorientation,FR_elaboration,smm_task,conf_medium,"Team reviews pitch deck slides on EV charging gap; Speaker 1 questions a slide's logic, prompting multi-speaker debate about how to accurately represent gas station occupancy curves versus EV charger availability.","Speaker 1 explicitly states 'Eu não tô entendendo ele mesmo' and challenges the slide's representation of gas station occupancy, triggering a multi-speaker negotiation about whether the current visual argument is correct. This reveals divergent understandings of what the slide communicates, but the discussion ultimately refines rather than disrupts the strategic frame — the team converges on improving the slide's accuracy without abandoning the underlying argument.",corrected_prompt_v3,True
evt_120,2025.03.02startup_a,include,3852,3849,3855,0.7324586423274386,late,False,1.5478570234493585,0.2841748889342709,0.5347584669922739,0.0335913108762679,99.88218087267408,0.277585368127051,,3672,4032,15,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,"Speaker 1 proposes reframing slide titles to tell a narrative story, while Speaker 2 suggests a comparison table format; multiple concurrent ideas about presentation structure emerge simultaneously.","The excerpt shows overlapping suggestions about how to improve a pitch deck: visual arrows for location/time, a feature-comparison table (like a gym plan), and story-driven slide titles ('tempo de carregamento zero'). These are additive elaborations on presentation strategy, not frame-disrupting. No prior assumption is invalidated, no divergence in understanding is revealed, and no external constraint forces revision. The complexity spike reflects simultaneous generative brainstorming within an existing task.",corrected_prompt_v3,True
evt_121,2025.03.02startup_a,include,5069,5048,5081,0.9638714584521773,late,True,1.678477492783717,0.2621219905461902,0.3536248294198766,0.1706191516725038,95.49401033080558,0.5155491610354416,,4889,5249,44,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,"Speaker 4 proposes collapsing two business model slides into one, questioning whether the driver role warrants a separate model, prompting multi-speaker debate about asset ownership, driver autonomy, and investment costs.","At t=5056, Speaker 4 introduces a consolidation challenge—questioning whether the driver/asset-owner distinction merits a separate business model slide. This triggers genuine evaluative tension: Speaker 2 notes autonomous drivers won't pay, Speaker 1 defends role separation, and Speaker 3 reconsiders. This is generative tension requiring collective evaluation of whether to revise the five-model structure just agreed upon, not routine elaboration.",corrected_prompt_v3,True
evt_122,2025.03.17startup_a,include,578,555,588,0.1096358118361153,early,False,1.7612592957958806,0.5413917890489751,0.4788361798424043,0.6039473982555459,98.72703185300388,0.3453597645071485,,398,758,21,cognitive_perturbation,CP_constraint,smm_constraints,conf_high,"Team reveals that both PARTNER_A vehicles are in maintenance and unavailable before incubation ends, forcing a pivot to find third-party operators with electric vehicles for proof-of-concept validation.","Speaker 2 discloses the PARTNER_A test vehicle is in maintenance, and Speaker 3 escalates this into a structural constraint: both PARTNER_A vehicles are 99% discarded, the team is racing against the incubation deadline, and must now pursue external operators—including PARTNER_B—for validation. This is a concrete constraint discovery that invalidates the existing validation plan, not routine progress review.",corrected_prompt_v3,True
evt_123,2025.03.17startup_a,include,1641,1633,1684,0.3112670713201821,early,False,1.8983964780156768,0.6164804032100775,1.0303326331920946,0.2026281732280604,98.41998453807498,0.2189968576861876,,1461,1821,28,functional_reorientation,FR_elaboration,smm_task,conf_high,"Team reprioritizes pilot opportunities list: deprioritizing light-vehicle pocs, marking items yellow/discarded, adding a logistics contact, and confirming two heavy-vehicle targets as priority focus.","The excerpt shows the team systematically working through an existing opportunity list — marking items as low priority ('amarelinho'), discarding one (Eloi), adding a new contact (logistics specialist), and confirming two heavy-vehicle targets. Speaker 2 introduces auto vagas as an easier option, enriching but not disrupting the shared frame. No divergence, invalidation, or forced revision is evident; the group converges smoothly throughout.",corrected_prompt_v3,True
evt_124,2025.03.17startup_a,include,2191,2174,2195,0.4155918057663126,middle,False,1.8423776467440145,0.2032959445318565,0.1833153730584703,0.2232765160052427,98.04185602872693,0.0520598162102271,,2011,2371,30,functional_reorientation,FR_procedural,smm_task,conf_medium,"Team reviews scorecard items covering stakeholder contacts, plugin pricing rejection, anti-cannibalization strategy, and financial modeling tool (LivePlan vs Excel), with mentor guiding status checks across multiple topics.","The excerpt shows rapid sequential review of multiple scorecard items — stakeholder contact maintenance, a rejected plugin offer, anti-cannibalization strategy status, and DRE financial modeling tools. Each topic is briefly addressed and closed without revealed divergence, invalidation, or generative tension. The entropy spike likely reflects the density of topic switches and multi-speaker contributions across distinct agenda items rather than any frame-disrupting event.",corrected_prompt_v3,True
evt_125,2025.03.17startup_a,include,2861,2847,2875,0.5426783004552352,middle,False,1.994578053368883,0.1667034912819024,0.3213025073150428,0.012104475248762,99.82361868821526,0.0167081967692306,,2681,3041,14,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,"Speaker 1 introduces a new potential partnership with a major energy company, drawing on a 1982 internship memory, suggesting it as an additional letter of intent target and expanding the partnership-building frame.","The discussion shifts from processing an existing partnership contact (incubation renewal) to Speaker 1 introducing an entirely new potential partner with historical context, suggesting startup ecosystem alignment and a letter of intent. This enriches the partnership strategy without disrupting or invalidating the existing frame — the team absorbs it and assigns follow-up. No divergence, invalidation, or forced revision is evident.",corrected_prompt_v3,True
evt_126,2025.03.17startup_b,include_with_caution,3428,3420,3460,0.5395026754800126,middle,False,1.870832140157877,0.42083615400926,0.5672522164997892,0.2744200915187309,95.55287555589057,0.6063481193615863,6354.0,3248,3608,57,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,"The facilitator rehearses the two-alternative persuasion framework for client pitches, reinforcing how to present the 'with us vs. without us' choice.","The facilitator is elaborating a pre-established sales framework (two-alternative pitch structure), reviewing its logic and connecting it to upcoming client conversations. This is FR_elaboration because the team is developing an existing strategic line rather than introducing a new one or challenging assumptions. smm_strategy is the affected dimension, as the team refines how they plan to execute partnership conversations.",calibration,False
evt_127,2025.03.17startup_b,include_with_caution,3524,3514,3541,0.5546112684922884,middle,False,1.9476572242722625,0.2732702037544329,0.1453823964717428,0.4011580110371229,93.89392363690388,0.5722763883799057,6354.0,3344,3704,58,functional_reorientation,FR_procedural,smm_task,conf_high,"Team reviews task backlog, resolving statuses (concluded, cancelled, open), scheduling upcoming meetings, and Speaker 2 introduces a new action item to contact local battery-solution companies.","The excerpt shows systematic backlog review: items are marked concluded, cancelled, or left open, and new tasks are created (e.g., scheduling meetings with battery/energy companies). Speaker 2's introduction of local energy companies enriches the pipeline without disrupting any existing assumption or plan. No divergence, invalidation, or forced revision is evident — this is coordinated procedural processing.",corrected_prompt_v3,True
evt_128,2025.03.17startup_b,include_with_caution,4454,4447,4462,0.7009757632987095,late,True,1.8302149069680604,0.2850136211883268,0.1461610706058386,0.4238661717708151,91.76068793071904,0.54616463065392,6354.0,4274,4634,53,functional_reorientation,FR_procedural,smm_roles,conf_medium,"Team discusses pursuing PARTNER_D as a potential partner, maps out a contact chain strategy, then shifts to assigning tasks around a letter of intent and clarifying who remembers relevant prior context.","The excerpt shows the team elaborating a contact-finding strategy for PARTNER_D, assigning who will handle the letter of intent, and resolving memory gaps about prior documents by delegating to UNRESOLVED_ENTITY. No assumption is invalidated, no divergence in understanding emerges, and no external force disrupts the plan. The complexity arises from simultaneous task assignment, contact chain planning, and document ownership clarification — all routine elaboration.",corrected_prompt_v3,True
evt_129,2025.03.17startup_b,include_with_caution,4529,4504,4538,0.7127793515895499,late,False,1.9407698685349704,0.6717149555263036,0.5902918230481217,0.7531380880044856,93.46955360770885,1.0894223326825572,6354.0,4349,4709,51,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,"The team learns that PARTNER_A will soon have used truck batteries available, opening a new supply-chain possibility worth pursuing.",The information that PARTNER_A's future truck operations will generate used batteries — a potential supply source not previously on the team's map — expands the conceptual space for input sourcing. This is CP_generative because it introduces a new possibility that alters the team's understanding of available partnerships. Confidence is medium because the timeline and quantity are uncertain and the discussion moves quickly to next-step actions.,calibration,False
evt_130,2025.03.17startup_b,include_with_caution,4830,4826,4843,0.7601510859301227,late,False,1.8713911422135572,0.2189639978353791,0.0886635769516905,0.3492644187190677,95.59881827134308,0.5944541927985523,6354.0,4650,5010,56,functional_reorientation,FR_procedural,smm_task,conf_medium,"Team navigates multiple concurrent threads: ChatGPT reliability warnings, a stalled partner contact (Francisco), task numbering errors in a shared tracker, and a fiscal benefit item being deprioritized for the sprint final.","The entropy spike reflects simultaneous topic fragmentation — ChatGPT sourcing caution, Francisco partnership status, tracker item mismatches, and fiscal research deprioritization — rather than any single frame-disrupting discovery. Each thread is processed and closed or deferred without revealing a wrong assumption or forcing plan revision. Speaker 1's 'esquece' and 'vamos conviver com isso' signal routine triage, not cognitive disruption.",corrected_prompt_v3,True
evt_131,2025.03.24startup_b,include,439,431,444,0.0832227488151658,early,False,1.917172837033573,0.3080199382679528,0.3010839351303598,0.3149559414055457,98.11217134619343,0.443850242961503,,259,619,33,cognitive_perturbation,CP_divergence,smm_strategy,conf_high,"Team debates whether their platform's value proposition is solely marketplace connection or also includes developing battery reuse solutions, revealing divergent understandings of the startup's core strategic scope.","Speaker 2 argues the solution IS the connection between buyers/sellers of used batteries, while Speaker 3 insists they should also offer solution development services ('oferecer o serviço de solução'). Speaker 1 introduces a concrete example (Solartec residential battery modules) that expands scope further. This reveals genuinely different understandings of what the business does, not mere wording refinement.",corrected_prompt_v3,True
evt_132,2025.03.24startup_b,include,1751,1750,1754,0.3319431279620853,middle,False,1.8988450775589196,0.5199206347957566,0.4681650772467237,0.5716761923447895,95.72895277207392,0.5719010835657767,,1571,1931,45,functional_reorientation,FR_elaboration,smm_task,conf_medium,"Team iterates on partner categorization labels (educators, recyclers, startups, repair networks) and debates wording for a partnerships section, with multiple speakers proposing and refining terminology simultaneously.","The excerpt shows overlapping contributions from four speakers negotiating terminology and categorization for a partnerships list — 'educadores,' 'recicladores,' 'maior rede,' 'parcerias já estabelecidas.' No assumption is invalidated, no divergence in goals emerges, and no external constraint forces revision. The complexity arises from simultaneous multi-party elaboration of an existing document section, not from a frame-disrupting discovery.",corrected_prompt_v3,True
evt_133,2025.03.24startup_b,include,3172,3166,3178,0.6013270142180095,middle,False,1.9706745794934548,0.173536329180925,0.2888551668847702,0.0582174914770799,98.7079527734462,0.1188727712924365,,2992,3352,28,functional_reorientation,FR_procedural,smm_task,conf_medium,"Team reviews action items: rejects letter of intent as premature pending FINEP approval, dismisses a battery partnership as unconfirmed, and incorporates mentor Arthur's advice that investment projections are too optimistic and market education will take longer.","The excerpt shows sequential topic-switching through a task list: letter of intent is deprioritized (Tainá: 'não faz sentido ter uma carta de intenção até ter o aval da FINEP'), a partnership is dismissed as unconfirmed, and Arthur's feedback about overly optimistic investment values and slow market education is reported. Each item is processed and closed without disrupting the shared frame — this is structured agenda review with routine elaboration.",corrected_prompt_v3,True
evt_134,2025.03.24startup_b,include,4639,4630,4662,0.8794312796208531,late,True,1.9994246030975855,0.3353150294129918,0.4440858186423074,0.2265442401836763,92.7096314758768,0.1975669510819638,,4459,4819,43,functional_reorientation,FR_procedural,smm_task,conf_medium,"Team closes out pending contact tasks, troubleshoots calendar scheduling tool failures, reviews open to-dos with limited time, and mentor introduces a market-driven framing for technical audit decisions.","The excerpt shows multiple concurrent activities: Speaker 1 closing action items, Speakers 3 and 5 navigating a calendar tool malfunction to schedule a meeting, and a final segment where Speaker 2 reviews remaining to-dos and introduces a 'let the market decide' framing for technical audits. None of these reveal divergent understandings or invalidate existing plans — they are routine task closure, scheduling logistics, and meeting wind-down with light strategic commentary that enriches rather than disrupts the shared frame.",corrected_prompt_v3,True
evt_135,2025.03.25startup_a,include_with_caution,305,287,326,0.0596285434995112,early,True,1.9358358722930815,0.3764678074508135,0.0231020961911927,0.7298335187104343,94.72657660911652,0.4867111272788332,5115.0,125,485,37,functional_reorientation,FR_attention,smm_goals,conf_medium,A late-joining participant presents a one-page investor pitch and the team reviews market size figures for a Swedish-market investor.,"The team redirects its attention to an investor pitch document being shown for the first time, reviewing market-size numbers and the appropriateness of the figures for a specific investor. This is FR_attention: the team focuses on a new informational artifact without the shared frame being disrupted. smm_goals is affected because the discussion centers on targets and criteria relevant to investor expectations.",calibration,False
evt_136,2025.03.25startup_a,include_with_caution,748,718,761,0.1462365591397849,early,False,1.7552661510968877,0.2949664427947113,0.5467204022118259,0.0432124833775967,99.8849252013809,0.1968021153117467,5115.0,568,928,17,cognitive_perturbation,CP_invalidation,smm_strategy,conf_high,"Speaker 5 reveals that a partner's suggestion to focus 100% on heavy vehicles invalidates their current scorecard and strategy, forcing acknowledgment that prior validations and commercial assumptions must be redone.","At t=749, Speaker 5 explicitly states the heavy-vehicle recommendation 'muda tudo' (changes everything), including their scorecard, which collapses under heavy-vehicle criteria. This is not routine elaboration — it is a direct invalidation of existing strategic assumptions. The team collectively recognizes that commercial validations must restart and their pitch must pivot entirely to heavy vehicles, constituting a clear constraint discovery and plan invalidation.",corrected_prompt_v3,True
evt_137,2025.03.25startup_a,include_with_caution,919,912,927,0.1796676441837732,early,False,1.5183593905083006,0.0799585595655369,0.0914952884374747,0.0684218306935991,99.56900680011492,0.1994962028180502,5115.0,739,1099,22,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,"Speaker 5 declares strategic pivot to heavy vehicles, reveals scorecard implications, reports truck maintenance progress, and team discloses informal stakeholder approach at a club, plus part-time employment negotiation scenario.","The excerpt shows multiple concurrent threads: a declared strategic reorientation toward heavy vehicles (with scorecard consequences acknowledged), a logistics update on truck availability, and a detailed account of an opportunistic stakeholder encounter. These are elaborations and progress reports on an evolving plan, not discoveries of conflicting assumptions or forced revisions. The 'part-time' discussion introduces tension but remains speculative, not a frame-disrupting revelation.",corrected_prompt_v3,True
evt_138,2025.03.25startup_a,include_with_caution,1809,1768,1847,0.3536656891495601,middle,True,1.5749691486891673,0.1457235316736177,0.0640684058918082,0.2273786574554272,95.66777408637874,0.2847651232231327,5115.0,1629,1989,34,functional_reorientation,FR_attention,smm_none,conf_medium,"Discussion shifts abruptly from stakeholder meeting planning to Speaker 2's off-topic question about hybrid truck technology, prompting a personal test-drive anecdote before returning to partner pipeline review.","The entropy spike reflects a topic fragmentation: the team moves from scheduling stakeholder meetings (Speaker 1 on [UNRESOLVED_ENTITY] and Ronaldo) to Speaker 2's tangential hybrid-motor question, then a personal car anecdote, then back to pipeline triage. No assumption is invalidated, no divergence emerges, and no forced revision occurs. The hybrid discussion enriches context but does not disrupt the shared frame. This is a meeting phase transition with social digression.",corrected_prompt_v3,True
evt_139,2025.03.25startup_a,include_with_caution,2309,2300,2316,0.4514173998044966,middle,False,1.557672567089349,0.2152975384653604,0.1466715228897808,0.28392355404094,98.60973187686196,0.2619795309592991,5115.0,2129,2489,27,functional_reorientation,FR_elaboration,smm_task,conf_medium,"Team reviews multiple pending action items—partner meetings, scorecard updates, letter of intent, logistics operator contacts—with mentor coaching on how each item strengthens their pitch narrative.","The excerpt shows sequential review of action items (PARTNER_B scheduling, enel follow-up, logistics operators in Santos port) with Speaker 2 coaching on narrative framing for a pitch. Speaker 3's enel update and Speaker 5's logistics research gap are processed without disrupting the shared plan. No assumption is invalidated, no divergence surfaces, and no forced revision occurs—the team enriches their existing task list.",corrected_prompt_v3,True
evt_140,2025.03.25startup_a,include_with_caution,2691,2683,2719,0.5260997067448681,middle,False,1.5332939593741384,0.4648070831799206,0.8814821671105396,0.0481319992493016,99.68342871058078,0.194197426009254,5115.0,2511,2871,21,cognitive_perturbation,CP_invalidation,smm_strategy,conf_high,"Team reassesses scorecard scores when pivoting from light to heavy vehicles, discovering their 6.5 rating drops to 3.5, then questions whether the scorecard framework itself remains relevant given investor context.","Two distinct disruptions appear: Speaker 5 reveals that the existing 6.5 customer score was built on light-vehicle validations and drops to 3.5 for heavy vehicles, invalidating the current scorecard standing. Then Speaker 5 raises whether the KTH scorecard is even worth tracking given investors won't use it — a generative tension about whether to continue using this measurement framework at all. Both challenge existing assumptions rather than elaborating them.",corrected_prompt_v3,True
evt_141,2025.03.25startup_a,include_with_caution,3677,3656,3693,0.7188660801564027,late,False,1.5749691486891673,0.1157805496675298,0.1407193675893683,0.0908417317456912,97.99919159256264,0.2544391375237735,5115.0,3497,3857,31,cognitive_perturbation,CP_generative,smm_task,conf_medium,The team realizes that pivoting to heavy vehicles makes their technology simpler and more reliable than the original light-vehicle target.,"The facilitator and Speaker 5 jointly articulate a new insight: heavy-vehicle operations are more predictable and route-dedicated, which simplifies the scheduling and charging technology significantly compared to the light-vehicle approach. This is CP_generative because the realization expands the team's understanding of their own competitive advantage and changes what the product must be. smm_task is affected as the team revises its picture of the technical challenge.",calibration,False
evt_142,2025.03.31startup_a,include_with_caution,1004,994,1018,0.1957878315132605,early,False,1.8924144226173405,0.1154650722097296,0.1394940997379775,0.0914360446814817,99.10775098760386,0.2157833761102734,5128.0,824,1184,17,cognitive_perturbation,CP_generative,smm_task,conf_high,"A team member reports that a fleet operator spends R$7–8k per week on towing stranded EVs, validating a concrete and quantified market pain.","The discovery of a specific, quantified operational pain — thousands of reais per week in towing costs due to range anxiety — dramatically expands the team's understanding of their addressable problem. The operator had previously considered a battery bank solution but was blocked by cost, confirming both the pain and the barrier the team is positioned to solve. This is CP_generative because it opens new market possibilities and provides concrete evidence for a use case that was previously hypothetical.",calibration,False
evt_143,2025.03.31startup_a,include_with_caution,1800,1798,1801,0.3510140405616224,middle,False,1.5905770993945068,0.5148144206271278,0.4779909807801071,0.5516378604741484,98.70198675496688,0.2748753984618594,5128.0,1620,1980,26,functional_reorientation,FR_elaboration,smm_task,conf_medium,"Team reviews investor relationship with Ronaldo, then shifts to structured progress updates across four tracks: liveplan updates, letters of intent, delivery pilot, and pitch materials, with unresolved debate on disclosing numbers in intent letters.","The excerpt shows a meeting phase transition from investor relationship discussion to a multi-track progress review, with each speaker reporting status on assigned workstreams. The brief tension over whether to include financial figures in letters of intent is flagged as unresolved but treated as a pending decision to be made, not a frame-disrupting discovery. The complexity driving entropy is structural: multiple speakers, multiple tracks, topic shift — not cognitive disruption.",corrected_prompt_v3,True
evt_144,2025.03.31startup_a,include_with_caution,1967,1965,1969,0.3835803432137285,middle,False,1.5749691486891673,0.0930604312546375,0.0731940916470676,0.1129267708622074,98.79588269566906,0.2187811707286914,5128.0,1787,2147,23,functional_reorientation,FR_elaboration,smm_constraints,conf_medium,"Team debates whether to include specific numbers in letters of intent; mentor clarifies that LOIs are non-binding intentions, resolving an internal disagreement about what level of detail to commit to.","Speaker 2 reveals the team has been stuck on whether to include numbers in the LOI, indicating internal divergence. Speaker 1 then reframes what an LOI actually means legally/practically, and Speaker 5 relays the advisor's (Jonas's) guidance showing a concrete example with numbers. The exchange reveals differing understandings of LOI content requirements, but Speaker 1's clarification resolves rather than deepens the tension, making this closer to enrichment than disruption. The complexity spike reflects multi-party negotiation of a shared understanding, but no plan is overturned.",corrected_prompt_v3,True
evt_145,2025.03.31startup_a,include_with_caution,2150,2137,2160,0.4192667706708268,middle,False,1.8412509950872955,0.1555062071993314,0.0456308121816542,0.2653816022170087,97.3411391633126,0.50148441287266,5128.0,1970,2330,34,functional_reorientation,FR_procedural,smm_task,conf_high,"Team reviews multiple open action items—letters of intent from clients, follow-up with PERSON_E/anel x, port operators lead, pitch deck preparation—rapidly switching topics and closing or deprioritizing several threads.","The excerpt shows rapid sequential topic switching: clarifying letter-of-intent terms, deciding to drop the port operators lead, reviewing pitch progress, and introducing a new professor contact. Each transition is a routine progress review or closure decision. No assumption is invalidated, no divergence in understanding emerges, and no new idea forces frame revision—this is structured task triage.",corrected_prompt_v3,True
evt_146,2025.03.31startup_a,include_with_caution,4025,4016,4045,0.7849063962558502,late,False,1.8892442299937355,0.1596024701766931,0.2961684246391676,0.0230365157142187,98.14736485914898,0.2451541320083256,5128.0,3845,4205,31,cognitive_perturbation,CP_divergence,smm_strategy,conf_medium,"Team debates how specific or generic to make a letter of intent with PARTNER_A, weighing whether to disclose heavy-vehicle focus, with Speaker 4 raising whether partners currently hold a different assumption about commitment level.","Speaker 4's question at t=4006-4010 surfaces a potential divergence: PARTNER_A may believe the team is more committed than they are, and disclosing the heavy-vehicle pivot could cause them not to sign. This triggers collective re-evaluation of disclosure strategy, but the team converges quickly on 'keep it generic.' The complexity spike reflects multiple simultaneous voices negotiating wording, not a sustained frame disruption.",corrected_prompt_v3,True
evt_147,2025.03.31startup_b,include_with_caution,544,542,546,0.0859943092001264,early,False,1.5478570234493585,0.2877820868742254,0.4532235346695158,0.1223406390789351,99.27480916030534,0.2405162664550339,6326.0,364,724,24,functional_reorientation,FR_procedural,smm_strategy,conf_medium,The team coordinates three upcoming stakeholder meetings and reviews a progress score that increased from 4.5 to 5.5 on a cost metric.,The discussion centers on scheduling and logistics for three imminent meetings and tracking a score improvement. This is FR_procedural: the team is sequencing next steps and aligning on meeting arrangements without any frame-disrupting content. smm_strategy is affected as they are organizing the execution sequence for their business development activities.,calibration,False
evt_148,2025.03.31startup_b,include_with_caution,970,967,1019,0.1533354410369902,early,False,1.57983878814754,0.2483519356713908,0.4294614158355668,0.0672424555072149,99.32028000405803,0.2765737526488814,6326.0,790,1150,29,cognitive_perturbation,CP_invalidation,smm_strategy,conf_high,"Team discovers that roughly half their website visitors are bots, Indian users, or gamers—not local target customers—prompting reframing of traffic metrics and ad targeting strategy.","The revelation that a significant portion of clicks come from bots, Indian users, and Free Fire gamers invalidates the team's prior reading of their traffic numbers as evidence of local market traction. Speaker 1 and Speaker 5 collectively work through what the data actually means, triggering a reassessment of AdWords targeting and how to present the metric in a pitch—a clear case of assumption invalidation about their growth evidence.",corrected_prompt_v3,True
evt_149,2025.03.31startup_b,include_with_caution,1163,1155,1214,0.1838444514701233,early,False,1.8892442299937355,0.4645006283833754,0.4924503583491646,0.4365508984175863,98.29797021447877,0.2974146200519027,6326.0,983,1343,30,cognitive_perturbation,CP_generative,smm_strategy,conf_high,"Speaker 5 raises the unexpected possibility of extending the incubation period, citing recent feedback about unexplored high-value opportunities like bundled battery-installation services, prompting collective evaluation of whether to pursue this.","Speaker 5 introduces extending incubation as a possibility the team 'hadn't had time to explore,' citing recent feedback revealing an unexamined opportunity (bundled solutions). Speaker 1's response — 'nunca ouvimos falar essa discussão' — signals this is genuinely new to the group's shared frame. The team must now evaluate whether their current timeline and strategy assumptions remain valid, constituting generative tension rather than routine elaboration.",corrected_prompt_v3,True
evt_150,2025.03.31startup_b,include_with_caution,1415,1410,1422,0.2236800505848877,early,False,1.578882083461779,0.2139192269886794,0.3899799865069744,0.0378584674703843,99.25830377297646,0.1951371523805714,6326.0,1235,1595,22,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,"Speaker 5 introduces a recently identified hybrid battery installation opportunity, questioning whether to present it; Speaker 1 suggests framing it as a next-steps item to explore high-value, low-effort possibilities within the incubation window.","Speaker 5 explicitly flags a 'recent feedback' and a possibility 'we didn't have much time to explore,' introducing a nascent business opportunity that requires collective evaluation of whether and how to incorporate it into the existing plan. This constitutes generative tension: the team must assess whether to revise their current approach. The subsequent discussion about extending incubation and budget timing confirms active frame evaluation, not routine elaboration.",corrected_prompt_v3,True
evt_151,2025.03.31startup_b,include_with_caution,1655,1644,1660,0.2616187164084729,early,False,1.584576851106354,0.1572103923983567,0.013211762055042,0.3012090227416714,97.80365845939616,0.3127369157800155,6326.0,1475,1835,32,cognitive_perturbation,CP_constraint,smm_strategy,conf_medium,"Team flags ROI value as disproportionate; mentor reframes how CAC and conversion funnel should be calculated, then advises team to deprioritize ROI and CAC metrics entirely at this stage.","Speaker 5 and 2 flag the ROI figure as strange, revealing incomplete understanding of the metric. Speaker 1 then introduces a multi-stage conversion funnel framework (registered user → active searcher → completed transaction) and reframes CAC calculation. Crucially, Speaker 1 then advises deprioritizing both ROI and CAC entirely, redirecting toward Break Even — this constitutes a constraint discovery that disrupts the team's current metric-building approach.",corrected_prompt_v3,True
